tpep_pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,h3_index,pickup_date
2016-01-18 01:27:54,1,-73.98738098144531,40.71981048583984,882a1072cbfffff,2016-01-18
2016-01-18 01:27:55,1,-73.9656524658203,40.8059959411621,882a100889fffff,2016-01-18
2016-01-18 01:27:55,1,-73.96680450439453,40.67289352416992,882a100db5fffff,2016-01-18
2016-01-18 01:27:56,1,-73.82194519042967,40.753326416015625,882a100e03fffff,2016-01-18
2016-01-18 01:27:56,6,-73.992431640625,40.72478485107422,882a1072c9fffff,2016-01-18
2016-01-18 01:27:56,5,-73.9873504638672,40.74847030639648,882a100d2dfffff,2016-01-18
2016-01-18 01:27:57,1,-73.9781951904297,40.787933349609375,882a1008b9fffff,2016-01-18
2016-01-18 01:27:57,1,-73.95176696777344,40.714988708496094,882a100d17fffff,2016-01-18
2016-01-18 01:27:57,2,-73.97732543945312,40.74266052246094,882a100d2bfffff,2016-01-18
2016-01-18 01:27:57,1,-73.98162078857422,40.77547073364258,882a1008bbfffff,2016-01-18
2016-01-18 01:27:58,1,-73.99214935302734,40.71866226196289,882a1072cbfffff,2016-01-18
2016-01-18 01:28:00,1,-73.98680877685547,40.76138687133789,882a100d65fffff,2016-01-18
2016-01-18 01:28:00,2,-73.95276641845702,40.72723388671875,882a100d15fffff,2016-01-18
2016-01-18 01:28:00,1,-73.92788696289062,40.70198059082031,882a100dc3fffff,2016-01-18
2016-01-18 01:28:01,5,-73.98463439941406,40.75959777832031,882a100d65fffff,2016-01-18
2016-01-18 01:28:02,1,-74.00288391113281,40.73370742797852,882a1072cdfffff,2016-01-18
2016-01-18 01:28:03,4,-73.98680877685547,40.76138687133789,882a100d65fffff,2016-01-18
2016-01-18 01:28:03,1,-73.9728012084961,40.79289627075195,882a100883fffff,2016-01-18
2016-01-18 01:28:04,1,-73.94275665283203,40.790802001953125,882a1008d3fffff,2016-01-18
2016-01-18 01:28:04,1,-73.98475646972656,40.728633880615234,882a100d35fffff,2016-01-18
2016-01-18 01:28:04,1,-73.9776611328125,40.78440475463867,882a1008b9fffff,2016-01-18
2016-01-18 01:28:04,1,-73.98410034179686,40.7652702331543,882a100d65fffff,2016-01-18
2016-01-18 01:28:05,1,-73.98095703125,40.76411056518555,882a100d65fffff,2016-01-18
2016-01-18 01:28:05,1,-73.99956512451173,40.72830581665039,882a1072cdfffff,2016-01-18
2016-01-18 01:28:05,1,-73.98017120361328,40.78374862670898,882a1008b9fffff,2016-01-18
2016-01-18 01:28:05,1,-73.97760009765625,40.74242782592773,882a100d2bfffff,2016-01-18
2016-01-18 01:28:06,1,-73.88761901855469,40.74739074707031,882a100c69fffff,2016-01-18
2016-01-18 01:28:06,1,-73.98697662353516,40.75534057617188,882a100d67fffff,2016-01-18
2016-01-18 01:28:07,2,-73.95356750488281,40.76701354980469,882a100d45fffff,2016-01-18
2016-01-18 01:28:07,1,-73.95806884765625,40.721992492675774,882a100d3bfffff,2016-01-18
2016-01-18 01:28:07,1,-73.9898681640625,40.71893310546875,882a1072cbfffff,2016-01-18
2016-01-18 01:28:08,1,-73.96331024169923,40.77475357055664,882a100897fffff,2016-01-18
2016-01-18 01:28:08,1,-74.00686645507811,40.73986053466797,882a10721bfffff,2016-01-18
2016-01-18 01:28:08,2,-73.98407745361328,40.72515869140625,882a100d35fffff,2016-01-18
2016-01-18 01:28:09,1,-73.98660278320312,40.725784301757805,882a100d35fffff,2016-01-18
2016-01-18 01:28:10,1,-73.98783111572266,40.743701934814446,882a100d21fffff,2016-01-18
2016-01-18 01:28:10,4,-73.98580169677734,40.75672912597656,882a100d67fffff,2016-01-18
2016-01-18 01:28:10,1,-73.99037170410156,40.755950927734375,882a10725bfffff,2016-01-18
2016-01-18 01:28:11,6,-73.97814178466798,40.74554443359375,882a100d29fffff,2016-01-18
2016-01-18 01:28:11,5,-73.9949722290039,40.76008987426758,882a10725bfffff,2016-01-18
2016-01-18 01:28:11,1,-73.94379425048828,40.71174240112305,882a100de9fffff,2016-01-18
2016-01-18 01:28:12,2,-73.99386596679686,40.75120544433594,882a100d2dfffff,2016-01-18
2016-01-18 01:28:12,1,-73.9967269897461,40.7376708984375,882a100d27fffff,2016-01-18
2016-01-18 01:28:12,2,-73.94855499267578,40.74446868896485,882a100d09fffff,2016-01-18
2016-01-18 01:28:15,1,-73.9558868408203,40.7674217224121,882a100d45fffff,2016-01-18
2016-01-18 01:28:15,1,-74.00524139404298,40.708866119384766,882a107289fffff,2016-01-18
2016-01-18 01:28:15,1,-73.96392059326173,40.77080535888672,882a100897fffff,2016-01-18
2016-01-18 01:28:15,3,-73.97821044921875,40.762725830078125,882a100d61fffff,2016-01-18
2016-01-18 01:28:15,2,-73.99589538574217,40.743614196777344,882a100d25fffff,2016-01-18
2016-01-18 01:28:17,1,-73.97812652587889,40.78814697265625,882a1008b9fffff,2016-01-18
2016-01-18 01:28:18,2,-73.98370361328125,40.72597503662109,882a100d35fffff,2016-01-18
2016-01-18 01:28:19,1,-74.00221252441406,40.73354721069336,882a1072cdfffff,2016-01-18
2016-01-18 01:28:20,1,-73.98932647705078,40.71878433227539,882a1072cbfffff,2016-01-18
2016-01-18 01:28:20,3,-73.99683380126953,40.75747299194336,882a10725bfffff,2016-01-18
2016-01-18 01:28:20,6,-74.0069580078125,40.73994827270508,882a10721bfffff,2016-01-18
2016-01-18 01:28:22,1,-73.98368835449217,40.73881149291992,882a100d21fffff,2016-01-18
2016-01-18 01:28:22,1,-73.9798355102539,40.73918151855469,882a100d2bfffff,2016-01-18
2016-01-18 01:28:23,1,-73.98424530029298,40.764812469482415,882a100d65fffff,2016-01-18
2016-01-18 01:28:25,2,-73.97744750976561,40.784305572509766,882a1008b9fffff,2016-01-18
2016-01-18 01:28:25,1,-74.0035858154297,40.73228454589844,882a1072cdfffff,2016-01-18
2016-01-18 01:28:26,1,-74.00392150878906,40.75297164916992,882a107253fffff,2016-01-18
2016-01-18 01:28:28,1,-73.98870849609375,40.77766418457031,882a1008b1fffff,2016-01-18
2016-01-18 01:28:28,3,-74.00480651855469,40.7300910949707,882a1072cdfffff,2016-01-18
2016-01-18 01:28:29,1,-73.98796844482422,40.72803115844727,882a1072c9fffff,2016-01-18
2016-01-18 01:28:29,2,-73.9444808959961,40.77973556518555,882a10089bfffff,2016-01-18
2016-01-18 01:28:29,5,-73.9776840209961,40.75225830078125,882a100d67fffff,2016-01-18
2016-01-18 01:28:30,1,-73.99211120605469,40.684375762939446,882a10729bfffff,2016-01-18
2016-01-18 01:28:30,3,-73.98406219482422,40.76171112060546,882a100d65fffff,2016-01-18
2016-01-18 01:28:31,1,-73.95651245117188,40.7712287902832,882a100893fffff,2016-01-18
2016-01-18 01:28:32,1,-73.96009826660156,40.7622299194336,882a100d6bfffff,2016-01-18
2016-01-18 01:28:33,4,-73.97864532470702,40.72418212890625,882a100d35fffff,2016-01-18
2016-01-18 01:28:33,1,-74.0075912475586,40.740848541259766,882a10721bfffff,2016-01-18
2016-01-18 01:28:34,1,-73.98104858398438,40.72985458374024,882a100d35fffff,2016-01-18
2016-01-18 01:28:34,1,-73.99835205078125,40.727760314941406,882a1072c9fffff,2016-01-18
2016-01-18 01:28:35,1,-73.98257446289062,40.7595329284668,882a100d65fffff,2016-01-18
2016-01-18 01:28:35,1,-73.98601531982422,40.74653244018555,882a100d2dfffff,2016-01-18
2016-01-18 01:28:35,1,-74.00341033935547,40.732288360595696,882a1072cdfffff,2016-01-18
2016-01-18 01:28:35,1,-74.00773620605469,40.731830596923835,882a1072cdfffff,2016-01-18
2016-01-18 01:28:36,1,-73.98841094970702,40.75548553466797,882a10725bfffff,2016-01-18
2016-01-18 01:28:37,1,-74.00054168701173,40.73728942871094,882a100d27fffff,2016-01-18
2016-01-18 01:28:37,2,-73.97188568115233,40.76282501220703,882a100d61fffff,2016-01-18
2016-01-18 01:28:37,1,-73.98505401611328,40.75335311889648,882a100d67fffff,2016-01-18
2016-01-18 01:28:38,3,-73.98939514160156,40.75809860229492,882a10725bfffff,2016-01-18
2016-01-18 01:28:38,1,-73.95162963867188,40.713958740234375,882a100de9fffff,2016-01-18
2016-01-18 01:28:39,1,-73.96136474609375,40.76099395751953,882a100d6bfffff,2016-01-18
2016-01-18 01:28:39,1,-73.99497985839844,40.72140121459961,882a1072cbfffff,2016-01-18
2016-01-18 01:28:40,1,-73.98873901367188,40.726856231689446,882a1072c9fffff,2016-01-18
2016-01-18 01:28:40,2,-73.99094390869139,40.74943542480469,882a100d2dfffff,2016-01-18
2016-01-18 01:28:41,1,-73.99213409423827,40.73539352416992,882a100d27fffff,2016-01-18
2016-01-18 01:28:41,1,-73.97662353515625,40.785457611083984,882a1008b9fffff,2016-01-18
2016-01-18 01:28:41,1,-73.99097442626953,40.7494010925293,882a100d2dfffff,2016-01-18
2016-01-18 01:28:41,1,-73.97695922851561,40.784950256347656,882a1008b9fffff,2016-01-18
2016-01-18 01:28:42,1,-74.00205230712889,40.73380279541016,882a1072cdfffff,2016-01-18
2016-01-18 01:28:43,1,-73.99360656738281,40.75682830810546,882a10725bfffff,2016-01-18
2016-01-18 01:28:43,1,-74.00337982177734,40.74362564086913,882a100d25fffff,2016-01-18
2016-01-18 01:28:43,1,-73.97756195068358,40.77880096435546,882a1008bbfffff,2016-01-18
2016-01-18 01:28:43,1,-73.9850311279297,40.76366424560546,882a100d65fffff,2016-01-18
2016-01-18 01:28:45,1,-73.9879379272461,40.759056091308594,882a10725bfffff,2016-01-18
2016-01-18 01:28:45,2,-73.94864654541014,40.777690887451165,882a10089bfffff,2016-01-18
2016-01-18 01:28:46,1,-73.98335266113281,40.75576019287109,882a100d67fffff,2016-01-18
2016-01-18 01:28:46,1,-73.94921112060547,40.69524765014648,882a100de3fffff,2016-01-18
2016-01-18 01:28:46,1,-73.98854064941406,40.760009765625,882a10725bfffff,2016-01-18
2016-01-18 01:28:47,3,-73.99134826660156,40.73899841308594,882a100d21fffff,2016-01-18
2016-01-18 01:28:47,1,-73.9480209350586,40.72436141967773,882a100d15fffff,2016-01-18
2016-01-18 01:28:47,1,-74.00601959228516,40.73519134521485,882a10721bfffff,2016-01-18
2016-01-18 01:28:47,6,-74.00222778320312,40.73989868164063,882a10721bfffff,2016-01-18
2016-01-18 01:28:47,1,-73.9527587890625,40.788970947265625,882a100899fffff,2016-01-18
2016-01-18 01:28:47,1,-73.97419738769531,40.75308227539063,882a100d63fffff,2016-01-18
2016-01-18 01:28:48,6,-73.97676086425781,40.785118103027344,882a1008b9fffff,2016-01-18
2016-01-18 01:28:49,1,-74.00212097167967,40.73381805419922,882a1072cdfffff,2016-01-18
2016-01-18 01:28:49,1,-73.99613189697266,40.738189697265625,882a100d27fffff,2016-01-18
2016-01-18 01:28:51,1,-73.98491668701173,40.732585906982415,882a100d23fffff,2016-01-18
2016-01-18 01:28:51,1,-73.97911834716798,40.727981567382805,882a100d35fffff,2016-01-18
2016-01-18 01:28:51,1,-73.96804809570312,40.7554817199707,882a100d63fffff,2016-01-18
2016-01-18 01:28:52,1,-73.98587036132812,40.72288513183594,882a100d35fffff,2016-01-18
2016-01-18 01:28:52,1,-74.00416564941406,40.75189971923828,882a107253fffff,2016-01-18
2016-01-18 01:28:52,1,-73.98785400390625,40.722599029541016,882a1072cbfffff,2016-01-18
2016-01-18 01:28:53,1,-73.96103668212889,40.79700469970703,882a10088bfffff,2016-01-18
2016-01-18 01:28:53,1,-73.96510314941406,40.76335906982422,882a100d69fffff,2016-01-18
2016-01-18 01:28:54,1,-73.96437072753906,40.71070861816406,882a100de5fffff,2016-01-18
2016-01-18 01:28:54,1,-74.00025939941406,40.74272918701172,882a100d25fffff,2016-01-18
2016-01-18 01:28:55,1,-73.98088073730467,40.782390594482415,882a1008b9fffff,2016-01-18
2016-01-18 01:28:55,1,-73.9145278930664,40.7535514831543,882a100f33fffff,2016-01-18
2016-01-18 01:28:55,5,-74.00113677978516,40.73088073730469,882a1072cdfffff,2016-01-18
2016-01-18 01:28:56,1,-73.93965911865233,40.70703125,882a100dc5fffff,2016-01-18
2016-01-18 01:28:56,5,-73.9361572265625,40.69691467285156,882a100dc7fffff,2016-01-18
2016-01-18 01:28:57,1,-73.9871597290039,40.75084686279297,882a100d2dfffff,2016-01-18
2016-01-18 01:28:57,1,-73.9813232421875,40.7633171081543,882a100d65fffff,2016-01-18
2016-01-18 01:28:58,1,-73.98839569091797,40.73170852661133,882a100d23fffff,2016-01-18
2016-01-18 01:28:58,2,-74.00260162353516,40.73381042480469,882a1072cdfffff,2016-01-18
2016-01-18 01:29:00,1,-73.9820785522461,40.77512741088867,882a1008bbfffff,2016-01-18
2016-01-18 01:29:00,1,-73.9681396484375,40.80249786376953,882a100889fffff,2016-01-18
2016-01-18 01:29:00,2,-74.00049591064453,40.73059844970703,882a1072cdfffff,2016-01-18
2016-01-18 01:29:00,1,-73.987548828125,40.754390716552734,882a100d67fffff,2016-01-18
2016-01-18 01:29:00,1,-74.00151062011719,40.731060028076165,882a1072cdfffff,2016-01-18
2016-01-18 01:29:01,1,-73.97614288330078,40.76296615600586,882a100d61fffff,2016-01-18
2016-01-18 01:29:01,1,-73.91275787353516,40.74422073364258,882a100c65fffff,2016-01-18
2016-01-18 01:29:02,3,-73.96485900878906,40.7557487487793,882a100d6bfffff,2016-01-18
2016-01-18 01:29:02,1,-73.94927215576173,40.71364974975586,882a100de9fffff,2016-01-18
2016-01-18 01:29:02,1,-73.96613311767578,40.76002883911133,882a100d6bfffff,2016-01-18
2016-01-18 01:29:03,1,-73.97614288330078,40.786029815673835,882a1008b9fffff,2016-01-18
2016-01-18 01:29:03,1,-73.9560546875,40.71747589111328,882a100dedfffff,2016-01-18
2016-01-18 01:29:05,5,-73.99583435058595,40.738399505615234,882a100d27fffff,2016-01-18
2016-01-18 01:29:05,2,-73.95133972167967,40.809925079345696,882a1008ddfffff,2016-01-18
2016-01-18 01:29:06,1,-73.99040985107422,40.75054168701172,882a100d2dfffff,2016-01-18
2016-01-18 01:29:06,5,-73.97599792480467,40.78600311279297,882a1008b9fffff,2016-01-18
2016-01-18 01:29:07,1,-73.91272735595702,40.74411010742188,882a100c65fffff,2016-01-18
2016-01-18 01:29:08,1,-73.99639129638672,40.74345397949219,882a100d25fffff,2016-01-18
2016-01-18 01:29:08,2,-74.0060043334961,40.73582458496094,882a10721bfffff,2016-01-18
2016-01-18 01:29:09,1,-73.98217010498048,40.775196075439446,882a1008bbfffff,2016-01-18
2016-01-18 01:29:09,1,-73.97227478027344,40.74962615966797,882a100d63fffff,2016-01-18
2016-01-18 01:29:09,1,-74.00791931152342,40.738147735595696,882a10721bfffff,2016-01-18
2016-01-18 01:29:09,2,-73.98801422119139,40.76000595092773,882a10725bfffff,2016-01-18
2016-01-18 01:29:09,2,-73.98924255371094,40.733932495117195,882a100d23fffff,2016-01-18
2016-01-18 01:29:10,1,-73.98565673828125,40.7607307434082,882a100d65fffff,2016-01-18
2016-01-18 01:29:11,1,-73.99208068847656,40.76438903808594,882a107259fffff,2016-01-18
2016-01-18 01:29:11,1,-73.96421813964844,40.75646209716797,882a100d6bfffff,2016-01-18
2016-01-18 01:29:11,1,-73.9916763305664,40.74431228637695,882a100d21fffff,2016-01-18
2016-01-18 01:29:11,1,-73.97520446777344,40.7520637512207,882a100d63fffff,2016-01-18
2016-01-18 01:29:11,1,-73.90278625488281,40.85202407836913,882a100ac1fffff,2016-01-18
2016-01-18 01:29:12,2,-73.98734283447266,40.72943115234375,882a1072c9fffff,2016-01-18
2016-01-18 01:29:12,5,-73.9884262084961,40.71844100952149,882a1072cbfffff,2016-01-18
2016-01-18 01:29:13,1,-73.9940185546875,40.74102783203125,882a100d25fffff,2016-01-18
2016-01-18 01:29:14,1,-73.99105834960938,40.749614715576165,882a100d2dfffff,2016-01-18
2016-01-18 01:29:14,2,-73.96640777587889,40.76311111450195,882a100d69fffff,2016-01-18
2016-01-18 01:29:14,1,-73.9558334350586,40.707801818847656,882a100de1fffff,2016-01-18
2016-01-18 01:29:14,5,-73.99973297119139,40.733280181884766,882a1072cdfffff,2016-01-18
2016-01-18 01:29:15,3,-73.96810150146483,40.80253601074219,882a100889fffff,2016-01-18
2016-01-18 01:29:15,2,-73.99864959716798,40.74527359008789,882a100d25fffff,2016-01-18
2016-01-18 01:29:16,1,-73.9739532470703,40.75144958496094,882a100d63fffff,2016-01-18
2016-01-18 01:29:16,1,-73.99307250976561,40.74081039428711,882a100d21fffff,2016-01-18
2016-01-18 01:29:16,1,-73.94634246826173,40.78036880493164,882a10089bfffff,2016-01-18
2016-01-18 01:29:16,2,-74.00047302246092,40.732234954833984,882a1072cdfffff,2016-01-18
2016-01-18 01:29:16,1,-73.99089813232422,40.7338981628418,882a100d23fffff,2016-01-18
2016-01-18 01:29:17,2,-73.95928192138672,40.81460571289063,882a1008c1fffff,2016-01-18
2016-01-18 01:29:17,2,-74.00186920166014,40.73931884765625,882a10721bfffff,2016-01-18
2016-01-18 01:29:18,1,-73.99219512939453,40.725006103515625,882a1072c9fffff,2016-01-18
2016-01-18 01:29:18,1,-73.9972915649414,40.75703811645508,882a10725bfffff,2016-01-18
2016-01-18 01:29:18,1,-74.0037841796875,40.74169158935546,882a10721bfffff,2016-01-18
2016-01-18 01:29:19,1,-73.95269012451173,40.777446746826165,882a10089bfffff,2016-01-18
2016-01-18 01:29:20,3,-74.00585174560547,40.74008560180664,882a10721bfffff,2016-01-18
2016-01-18 01:29:20,1,-73.99838256835938,40.745216369628906,882a100d25fffff,2016-01-18
2016-01-18 01:29:20,1,-73.9869613647461,40.76439666748047,882a100d65fffff,2016-01-18
2016-01-18 01:29:20,3,-73.98880767822266,40.718647003173835,882a1072cbfffff,2016-01-18
2016-01-18 01:29:23,3,-73.98829650878906,40.76459503173828,882a100d65fffff,2016-01-18
2016-01-18 01:29:23,1,-73.97991943359375,40.74932098388672,882a100d29fffff,2016-01-18
2016-01-18 01:29:23,1,-73.99308013916014,40.72795867919922,882a1072c9fffff,2016-01-18
2016-01-18 01:29:23,5,-73.98768615722656,40.732421875,882a100d23fffff,2016-01-18
2016-01-18 01:29:23,5,-73.98452758789062,40.73962020874024,882a100d21fffff,2016-01-18
2016-01-18 01:29:24,3,-74.01199340820312,40.72053527832031,882a1072c7fffff,2016-01-18
2016-01-18 01:29:24,1,-73.98916625976561,40.73047256469727,882a1072c9fffff,2016-01-18
2016-01-18 01:29:24,1,-74.00100708007811,40.74143981933594,882a100d25fffff,2016-01-18
2016-01-18 01:29:24,1,-73.91334533691406,40.764766693115234,882a100f31fffff,2016-01-18
2016-01-18 01:29:25,1,-73.98236083984375,40.67869567871094,882a100da7fffff,2016-01-18
2016-01-18 01:29:25,1,-74.00096893310547,40.741504669189446,882a100d25fffff,2016-01-18
2016-01-18 01:29:25,1,-73.98194122314453,40.774658203125,882a1008bbfffff,2016-01-18
2016-01-18 01:29:25,1,-73.98966979980467,40.723140716552734,882a1072cbfffff,2016-01-18
2016-01-18 01:29:26,1,-73.99614715576173,40.723880767822266,882a1072c1fffff,2016-01-18
2016-01-18 01:29:26,1,-74.00238800048828,40.73986053466797,882a10721bfffff,2016-01-18
2016-01-18 01:29:26,5,-73.9854736328125,40.7324104309082,882a100d23fffff,2016-01-18
2016-01-18 01:29:27,4,-73.96055603027344,40.710891723632805,882a100dedfffff,2016-01-18
2016-01-18 01:29:27,1,-73.98460388183594,40.754199981689446,882a100d67fffff,2016-01-18
2016-01-18 01:29:27,1,-73.93122863769531,40.69460678100586,882a100d89fffff,2016-01-18
2016-01-18 01:29:28,1,-73.9931411743164,40.74108505249024,882a100d21fffff,2016-01-18
2016-01-18 01:29:29,1,-74.00236511230467,40.73468017578125,882a1072cdfffff,2016-01-18
2016-01-18 01:29:30,6,-74.00772094726561,40.74045181274414,882a10721bfffff,2016-01-18
2016-01-18 01:29:30,2,-74.00257873535155,40.73432159423828,882a1072cdfffff,2016-01-18
2016-01-18 01:29:30,1,-73.9735107421875,40.748001098632805,882a100d29fffff,2016-01-18
2016-01-18 01:29:31,1,-73.97598266601561,40.75115203857422,882a100d63fffff,2016-01-18
2016-01-18 01:29:31,1,-73.98374938964845,40.72954940795898,882a100d35fffff,2016-01-18
2016-01-18 01:29:31,1,-73.98361206054686,40.74702072143555,882a100d29fffff,2016-01-18
2016-01-18 01:29:31,1,-73.99213409423827,40.72525787353516,882a1072c9fffff,2016-01-18
2016-01-18 01:29:32,1,-73.9840087890625,40.757808685302734,882a100d67fffff,2016-01-18
2016-01-18 01:29:33,2,-74.0013198852539,40.730335235595696,882a1072cdfffff,2016-01-18
2016-01-18 01:29:34,1,-73.9633560180664,40.76178741455078,882a100d6bfffff,2016-01-18
2016-01-18 01:29:34,1,-73.97142028808595,40.762500762939446,882a100d61fffff,2016-01-18
2016-01-18 01:29:34,1,-73.98760223388672,40.72151565551758,882a1072cbfffff,2016-01-18
2016-01-18 01:29:34,1,-73.99270629882812,40.742630004882805,882a100d21fffff,2016-01-18
2016-01-18 01:29:34,1,-73.96697235107422,40.760501861572266,882a100d6bfffff,2016-01-18
2016-01-18 01:29:35,1,-73.98771667480467,40.76548004150391,882a100d65fffff,2016-01-18
2016-01-18 01:29:35,1,-73.98244476318358,40.73153305053711,882a100d23fffff,2016-01-18
2016-01-18 01:29:36,1,-73.9623031616211,40.76057815551758,882a100d6bfffff,2016-01-18
2016-01-18 01:29:36,1,-74.00068664550781,40.7320671081543,882a1072cdfffff,2016-01-18
2016-01-18 01:29:36,1,-73.98992156982422,40.76213073730469,882a100d65fffff,2016-01-18
2016-01-18 01:29:36,1,-73.96626281738281,40.75777053833008,882a100d6bfffff,2016-01-18
2016-01-18 01:29:36,1,-73.97801208496092,40.725189208984375,882a100d35fffff,2016-01-18
2016-01-18 01:29:37,1,-73.99178314208984,40.764694213867195,882a107259fffff,2016-01-18
2016-01-18 01:29:37,1,-74.00341796875,40.724857330322266,882a1072c1fffff,2016-01-18
2016-01-18 01:29:38,2,-73.99491119384764,40.75933074951172,882a10725bfffff,2016-01-18
2016-01-18 01:29:39,3,-73.98553466796875,40.72714614868164,882a100d35fffff,2016-01-18
2016-01-18 01:29:40,1,-73.94842529296875,40.82560348510742,882a100aa3fffff,2016-01-18
2016-01-18 01:29:40,1,-73.98873901367188,40.73688125610352,882a100d23fffff,2016-01-18
2016-01-18 01:29:40,2,-73.98094940185547,40.75318145751953,882a100d67fffff,2016-01-18
2016-01-18 01:29:40,1,-73.99574279785155,40.74388885498047,882a100d25fffff,2016-01-18
2016-01-18 01:29:42,1,-73.99317169189453,40.741069793701165,882a100d21fffff,2016-01-18
2016-01-18 01:29:42,1,-73.99552917480467,40.71720123291016,882a1072c3fffff,2016-01-18
2016-01-18 01:29:42,1,-73.98817443847656,40.72017288208008,882a1072cbfffff,2016-01-18
2016-01-18 01:29:42,1,-73.99203491210938,40.74389266967773,882a100d21fffff,2016-01-18
2016-01-18 01:29:42,3,-73.97740936279298,40.77926635742188,882a1008bbfffff,2016-01-18
2016-01-18 01:29:42,1,-73.96617126464845,40.75789642333984,882a100d6bfffff,2016-01-18
2016-01-18 01:29:45,2,-73.98175048828125,40.72840118408203,882a100d35fffff,2016-01-18
2016-01-18 01:29:46,1,-73.97135162353516,40.76187133789063,882a100d61fffff,2016-01-18
2016-01-18 01:29:46,2,-73.86271667480467,40.73046875,882a100c55fffff,2016-01-18
2016-01-18 01:29:46,2,-73.96776580810547,40.80046081542969,882a100889fffff,2016-01-18
2016-01-18 01:29:46,1,-73.98050689697266,40.73060607910156,882a100d3dfffff,2016-01-18
2016-01-18 01:29:47,1,-74.00245666503906,40.73030853271485,882a1072cdfffff,2016-01-18
2016-01-18 01:29:47,1,-73.98356628417967,40.725921630859375,882a100d35fffff,2016-01-18
2016-01-18 01:29:48,1,-73.9761962890625,40.723411560058594,882a100d31fffff,2016-01-18
2016-01-18 01:29:49,1,-74.00302124023438,40.73366165161133,882a1072cdfffff,2016-01-18
2016-01-18 01:29:50,1,-73.97882843017578,40.761566162109375,882a100d61fffff,2016-01-18
2016-01-18 01:29:51,1,-73.9505157470703,40.775638580322266,882a10089bfffff,2016-01-18
2016-01-18 01:29:51,1,-73.97859954833984,40.77732849121094,882a1008bbfffff,2016-01-18
2016-01-18 01:29:52,1,-73.98172760009764,40.77253723144531,882a1008b3fffff,2016-01-18
2016-01-18 01:29:52,1,-73.99629211425781,40.74332046508789,882a100d25fffff,2016-01-18
2016-01-18 01:29:53,2,-73.99185943603516,40.72597885131836,882a1072c9fffff,2016-01-18
2016-01-18 01:29:54,4,-73.9815902709961,40.76440048217773,882a100d65fffff,2016-01-18
2016-01-18 01:29:55,1,-74.0004653930664,40.72996139526367,882a1072cdfffff,2016-01-18
2016-01-18 01:29:55,3,-74.00115203857422,40.731719970703125,882a1072cdfffff,2016-01-18
2016-01-18 01:29:55,2,-73.9846954345703,40.73224258422852,882a100d23fffff,2016-01-18
2016-01-18 01:29:56,1,-73.96193695068358,40.69790267944336,882a100de7fffff,2016-01-18
2016-01-18 01:29:56,1,-73.98928833007811,40.726348876953125,882a1072c9fffff,2016-01-18
2016-01-18 01:29:56,1,-73.99634552001953,40.72403717041016,882a1072c1fffff,2016-01-18
2016-01-18 01:29:57,1,-73.98629760742188,40.73463439941406,882a100d23fffff,2016-01-18
2016-01-18 01:29:58,2,-73.96193695068358,40.76047134399414,882a100d6bfffff,2016-01-18
2016-01-18 01:29:59,1,-73.98748016357422,40.76027297973633,882a100d65fffff,2016-01-18
2016-01-18 01:29:59,2,-73.98168182373048,40.763042449951165,882a100d65fffff,2016-01-18
2016-01-18 01:30:00,1,-73.9413070678711,40.81880569458008,882a100ab5fffff,2016-01-18
2016-01-18 01:30:00,1,-73.97644805908203,40.7637939453125,882a100d61fffff,2016-01-18
2016-01-18 01:30:01,1,-73.96788787841797,40.752147674560554,882a100d63fffff,2016-01-18
2016-01-18 01:30:02,2,-73.99254608154298,40.72517395019531,882a1072c9fffff,2016-01-18
2016-01-18 01:30:03,1,-73.99919128417967,40.744667053222656,882a100d25fffff,2016-01-18
2016-01-18 01:30:03,2,-73.98162841796875,40.740699768066406,882a100d2bfffff,2016-01-18
2016-01-18 01:30:04,6,-73.98635864257811,40.75471115112305,882a100d67fffff,2016-01-18
2016-01-18 01:30:04,1,-73.97994995117188,40.74331283569336,882a100d29fffff,2016-01-18
2016-01-18 01:30:04,1,-73.9851303100586,40.75342178344727,882a100d67fffff,2016-01-18
2016-01-18 01:30:05,1,-73.99137878417967,40.738861083984375,882a100d27fffff,2016-01-18
2016-01-18 01:30:05,1,-73.98867797851561,40.75768280029297,882a10725bfffff,2016-01-18
2016-01-18 01:30:05,1,-73.98355865478516,40.75532150268555,882a100d67fffff,2016-01-18
2016-01-18 01:30:06,1,-73.98155212402342,40.76440048217773,882a100d65fffff,2016-01-18
2016-01-18 01:30:06,1,-73.99581146240233,40.74409103393555,882a100d25fffff,2016-01-18
2016-01-18 01:30:06,1,-73.98454284667967,40.75870132446289,882a100d67fffff,2016-01-18
2016-01-18 01:30:07,1,-73.98705291748048,40.73358917236328,882a100d23fffff,2016-01-18
2016-01-18 01:30:07,1,-73.98439788818358,40.72501373291016,882a100d35fffff,2016-01-18
2016-01-18 01:30:07,1,-73.98384094238281,40.75674057006836,882a100d67fffff,2016-01-18
2016-01-18 01:30:08,1,-73.97115325927734,40.79269027709961,882a100883fffff,2016-01-18
2016-01-18 01:30:08,4,-73.98886108398438,40.7269401550293,882a1072c9fffff,2016-01-18
2016-01-18 01:30:09,1,-73.99812316894531,40.76066970825195,882a107251fffff,2016-01-18
2016-01-18 01:30:09,1,-73.95328521728516,40.775856018066406,882a10089bfffff,2016-01-18
2016-01-18 01:30:10,1,-74.0077896118164,40.74054336547852,882a10721bfffff,2016-01-18
